Gene,SetType,DiseaseType
3304,drug,Syndrome4
3310,drug,Syndrome4
3429,drug,Syndrome4
3456,drug,Syndrome4
3575,drug,Syndrome4
3603,drug,Syndrome4
3606,drug,Syndrome4
3638,drug,Syndrome4
3661,drug,Syndrome4
4049,drug,Syndrome4
4087,drug,Syndrome4
4599,drug,Syndrome4
4848,drug,Syndrome4
5140,drug,Syndrome4
5366,drug,Syndrome4
5473,drug,Syndrome4
5514,drug,Syndrome4
5605,drug,Syndrome4
6444,drug,Syndrome4
6506,drug,Syndrome4
6546,drug,Syndrome4
6563,drug,Syndrome4
7041,drug,Syndrome4
7139,drug,Syndrome4
7262,drug,Syndrome4
7321,drug,Syndrome4
7360,drug,Syndrome4
8428,drug,Syndrome4
8496,drug,Syndrome4
8544,drug,Syndrome4
8714,drug,Syndrome4
8745,drug,Syndrome4
8878,drug,Syndrome4
9295,drug,Syndrome4
10186,drug,Syndrome4
10553,drug,Syndrome4
10626,drug,Syndrome4
10808,drug,Syndrome4
10964,drug,Syndrome4
11046,drug,Syndrome4
11107,drug,Syndrome4
22801,drug,Syndrome4
22981,drug,Syndrome4
23224,drug,Syndrome4
23231,drug,Syndrome4
23657,drug,Syndrome4
27067,drug,Syndrome4
28966,drug,Syndrome4
29126,drug,Syndrome4
29967,drug,Syndrome4
29995,drug,Syndrome4
51193,drug,Syndrome4
51232,drug,Syndrome4
51684,drug,Syndrome4
54541,drug,Syndrome4
55258,drug,Syndrome4
55840,drug,Syndrome4
55973,drug,Syndrome4
56666,drug,Syndrome4
57679,drug,Syndrome4
79973,drug,Syndrome4
83658,drug,Syndrome4
91057,drug,Syndrome4
114134,drug,Syndrome4
115111,drug,Syndrome4
140809,drug,Syndrome4
145447,drug,Syndrome4
146760,drug,Syndrome4
147166,drug,Syndrome4
340481,drug,Syndrome4
440515,drug,Syndrome4
4524,drug,Syndrome4
26330,drug,Syndrome4
57469,drug,Syndrome4
948,drug,Syndrome4
10006,drug,Syndrome4
6360,drug,Syndrome4
2717,drug,Syndrome4
54579,drug,Syndrome4
54659,drug,Syndrome4
54808,drug,Syndrome4
4124,drug,Syndrome4
377,drug,Syndrome4
378,drug,Syndrome4
379,drug,Syndrome4
381,drug,Syndrome4
388,drug,Syndrome4
389,drug,Syndrome4
390,drug,Syndrome4
391,drug,Syndrome4
399,drug,Syndrome4
400,drug,Syndrome4
998,drug,Syndrome4
1025,drug,Syndrome4
1806,drug,Syndrome4
2669,drug,Syndrome4
3266,drug,Syndrome4
4025,drug,Syndrome4
4192,drug,Syndrome4
4893,drug,Syndrome4
5359,drug,Syndrome4
5764,drug,Syndrome4
5862,drug,Syndrome4
5880,drug,Syndrome4
5898,drug,Syndrome4
5899,drug,Syndrome4
5906,drug,Syndrome4
5908,drug,Syndrome4
5911,drug,Syndrome4
5912,drug,Syndrome4
6009,drug,Syndrome4
6014,drug,Syndrome4
6016,drug,Syndrome4
6236,drug,Syndrome4
6237,drug,Syndrome4
6361,drug,Syndrome4
7173,drug,Syndrome4
7298,drug,Syndrome4
7837,drug,Syndrome4
8153,drug,Syndrome4
8288,drug,Syndrome4
8766,drug,Syndrome4
9077,drug,Syndrome4
9230,drug,Syndrome4
9886,drug,Syndrome4
10123,drug,Syndrome4
10124,drug,Syndrome4
10633,drug,Syndrome4
11158,drug,Syndrome4
11159,drug,Syndrome4
22800,drug,Syndrome4
22808,drug,Syndrome4
22836,drug,Syndrome4
23221,drug,Syndrome4
23433,drug,Syndrome4
23551,drug,Syndrome4
26225,drug,Syndrome4
27113,drug,Syndrome4
27289,drug,Syndrome4
28954,drug,Syndrome4
29984,drug,Syndrome4
51277,drug,Syndrome4
51285,drug,Syndrome4
51326,drug,Syndrome4
51552,drug,Syndrome4
51655,drug,Syndrome4
54207,drug,Syndrome4
54509,drug,Syndrome4
54769,drug,Syndrome4
57111,drug,Syndrome4
57381,drug,Syndrome4
57826,drug,Syndrome4
58480,drug,Syndrome4
65997,drug,Syndrome4
79363,drug,Syndrome4
79785,drug,Syndrome4
80117,drug,Syndrome4
84100,drug,Syndrome4
84932,drug,Syndrome4
85004,drug,Syndrome4
115761,drug,Syndrome4
120892,drug,Syndrome4
121268,drug,Syndrome4
132946,drug,Syndrome4
137902,drug,Syndrome4
148252,drug,Syndrome4
161253,drug,Syndrome4
171177,drug,Syndrome4
221079,drug,Syndrome4
285598,drug,Syndrome4
339231,drug,Syndrome4
387496,drug,Syndrome4
390790,drug,Syndrome4
262,drug,Syndrome4
361,drug,Syndrome4
2643,drug,Syndrome4
3032,drug,Syndrome4
4719,drug,Syndrome4
4860,drug,Syndrome4
5210,drug,Syndrome4
8824,drug,Syndrome4
11181,drug,Syndrome4
57704,drug,Syndrome4
79697,drug,Syndrome4
51399,drug,Syndrome4
5409,drug,Syndrome4
54363,drug,Syndrome4
221357,drug,Syndrome4
5498,drug,Syndrome4
226,drug,Syndrome4
435,drug,Syndrome4
4594,drug,Syndrome4
8566,drug,Syndrome4
23743,drug,Syndrome4
275,drug,Syndrome4
6697,drug,Syndrome4
56953,drug,Syndrome4
2592,drug,Syndrome4
55869,drug,Syndrome4
2593,drug,Syndrome4
2232,drug,Syndrome4
51095,drug,Syndrome4
306,drug,Syndrome4
7389,drug,Syndrome4
36,drug,Syndrome4
498,drug,Syndrome4
1760,drug,Syndrome4
5831,drug,Syndrome4
4728,drug,Syndrome4
5050,drug,Syndrome4
29920,drug,Syndrome4
10166,drug,Syndrome4
10465,drug,Syndrome4
5682,drug,Syndrome4
80150,drug,Syndrome4
4722,drug,Syndrome4
4723,drug,Syndrome4
2346,drug,Syndrome4
2760,drug,Syndrome4
95,drug,Syndrome4
2948,drug,Syndrome4
51181,drug,Syndrome4
11212,drug,Syndrome4
883,drug,Syndrome4
5207,drug,Syndrome4
80896,drug,Syndrome4
5095,drug,Syndrome4
10768,drug,Syndrome4
27,drug,Syndrome4
558,drug,Syndrome4
640,drug,Syndrome4
660,drug,Syndrome4
1436,drug,Syndrome4
1445,drug,Syndrome4
1969,drug,Syndrome4
2041,drug,Syndrome4
2042,drug,Syndrome4
2043,drug,Syndrome4
2044,drug,Syndrome4
2045,drug,Syndrome4
2046,drug,Syndrome4
2047,drug,Syndrome4
2049,drug,Syndrome4
2050,drug,Syndrome4
2051,drug,Syndrome4
2260,drug,Syndrome4
2261,drug,Syndrome4
2264,drug,Syndrome4
2268,drug,Syndrome4
2322,drug,Syndrome4
2931,drug,Syndrome4
3055,drug,Syndrome4
3645,drug,Syndrome4
3654,drug,Syndrome4
3656,drug,Syndrome4
3702,drug,Syndrome4
3718,drug,Syndrome4
3815,drug,Syndrome4
3932,drug,Syndrome4
3984,drug,Syndrome4
3985,drug,Syndrome4
4067,drug,Syndrome4
4145,drug,Syndrome4
4293,drug,Syndrome4
4294,drug,Syndrome4
4296,drug,Syndrome4
4342,drug,Syndrome4
4593,drug,Syndrome4
4919,drug,Syndrome4
5156,drug,Syndrome4
5157,drug,Syndrome4
5753,drug,Syndrome4
5754,drug,Syndrome4
5979,drug,Syndrome4
6725,drug,Syndrome4
6794,drug,Syndrome4
7016,drug,Syndrome4
7075,drug,Syndrome4
7294,drug,Syndrome4
7297,drug,Syndrome4
7301,drug,Syndrome4
7525,drug,Syndrome4
7535,drug,Syndrome4
8737,drug,Syndrome4
9578,drug,Syndrome4
9833,drug,Syndrome4
10420,drug,Syndrome4
10461,drug,Syndrome4
10595,drug,Syndrome4
11035,drug,Syndrome4
11040,drug,Syndrome4
11213,drug,Syndrome4
23178,drug,Syndrome4
23617,drug,Syndrome4
25778,drug,Syndrome4
28951,drug,Syndrome4
30811,drug,Syndrome4
51135,drug,Syndrome4
53834,drug,Syndrome4
55359,drug,Syndrome4
55872,drug,Syndrome4
57761,drug,Syndrome4
81629,drug,Syndrome4
83931,drug,Syndrome4
83942,drug,Syndrome4
84451,drug,Syndrome4
91461,drug,Syndrome4
167359,drug,Syndrome4
197259,drug,Syndrome4
283629,drug,Syndrome4
284656,drug,Syndrome4
285220,drug,Syndrome4
415116,drug,Syndrome4
7006,drug,Syndrome4
358,drug,Syndrome4
2688,drug,Syndrome4
3991,drug,Syndrome4
11185,drug,Syndrome4
183,drug,Syndrome4
301,drug,Syndrome4
643,drug,Syndrome4
718,drug,Syndrome4
719,drug,Syndrome4
727,drug,Syndrome4
846,drug,Syndrome4
1235,drug,Syndrome4
1236,drug,Syndrome4
1237,drug,Syndrome4
1548,drug,Syndrome4
1553,drug,Syndrome4
1901,drug,Syndrome4
1903,drug,Syndrome4
2357,drug,Syndrome4
2358,drug,Syndrome4
2359,drug,Syndrome4
2771,drug,Syndrome4
2826,drug,Syndrome4
2833,drug,Syndrome4
2840,drug,Syndrome4
2841,drug,Syndrome4
2852,drug,Syndrome4
2912,drug,Syndrome4
2913,drug,Syndrome4
2914,drug,Syndrome4
2916,drug,Syndrome4
2917,drug,Syndrome4
2918,drug,Syndrome4
2919,drug,Syndrome4
2921,drug,Syndrome4
3577,drug,Syndrome4
3579,drug,Syndrome4
3827,drug,Syndrome4
4256,drug,Syndrome4
4283,drug,Syndrome4
4543,drug,Syndrome4
4544,drug,Syndrome4
4852,drug,Syndrome4
5030,drug,Syndrome4
5173,drug,Syndrome4
5367,drug,Syndrome4
5368,drug,Syndrome4
5539,drug,Syndrome4
5726,drug,Syndrome4
6288,drug,Syndrome4
6363,drug,Syndrome4
6366,drug,Syndrome4
6370,drug,Syndrome4
6372,drug,Syndrome4
6374,drug,Syndrome4
6387,drug,Syndrome4
6750,drug,Syndrome4
8698,drug,Syndrome4
8843,drug,Syndrome4
9290,drug,Syndrome4
9294,drug,Syndrome4
9934,drug,Syndrome4
10563,drug,Syndrome4
10850,drug,Syndrome4
10874,drug,Syndrome4
11251,drug,Syndrome4
23632,drug,Syndrome4
27199,drug,Syndrome4
50831,drug,Syndrome4
50832,drug,Syndrome4
50833,drug,Syndrome4
50834,drug,Syndrome4
50835,drug,Syndrome4
50836,drug,Syndrome4
50837,drug,Syndrome4
50838,drug,Syndrome4
50839,drug,Syndrome4
50840,drug,Syndrome4
50865,drug,Syndrome4
51582,drug,Syndrome4
53637,drug,Syndrome4
53829,drug,Syndrome4
54331,drug,Syndrome4
54429,drug,Syndrome4
56477,drug,Syndrome4
56670,drug,Syndrome4
57121,drug,Syndrome4
58191,drug,Syndrome4
129521,drug,Syndrome4
165140,drug,Syndrome4
256933,drug,Syndrome4
259285,drug,Syndrome4
259286,drug,Syndrome4
259287,drug,Syndrome4
259289,drug,Syndrome4
259290,drug,Syndrome4
259292,drug,Syndrome4
259293,drug,Syndrome4
259294,drug,Syndrome4
259295,drug,Syndrome4
259296,drug,Syndrome4
283869,drug,Syndrome4
338398,drug,Syndrome4
338442,drug,Syndrome4
346562,drug,Syndrome4
353164,drug,Syndrome4
100463498,drug,Syndrome4
922,drug,Syndrome4
1589,drug,Syndrome4
2690,drug,Syndrome4
4288,drug,Syndrome4
7031,drug,Syndrome4
8314,drug,Syndrome4
8702,drug,Syndrome4
51520,drug,Syndrome4
54716,drug,Syndrome4
129831,drug,Syndrome4
133522,drug,Syndrome4
6529,drug,Syndrome4
7415,drug,Syndrome4
2741,drug,Syndrome4
3172,drug,Syndrome4
6927,drug,Syndrome4
7726,drug,Syndrome4
999,drug,Syndrome4
6464,drug,Syndrome4
7421,drug,Syndrome4
205,drug,Syndrome4
604,drug,Syndrome4
833,drug,Syndrome4
901,drug,Syndrome4
1524,drug,Syndrome4
1551,drug,Syndrome4
2101,drug,Syndrome4
2123,drug,Syndrome4
2560,drug,Syndrome4
2562,drug,Syndrome4
2569,drug,Syndrome4
2625,drug,Syndrome4
2743,drug,Syndrome4
3157,drug,Syndrome4
3397,drug,Syndrome4
3567,drug,Syndrome4
4899,drug,Syndrome4
5334,drug,Syndrome4
5914,drug,Syndrome4
6446,drug,Syndrome4
6520,drug,Syndrome4
6554,drug,Syndrome4
6822,drug,Syndrome4
7019,drug,Syndrome4
7436,drug,Syndrome4
7818,drug,Syndrome4
8832,drug,Syndrome4
8870,drug,Syndrome4
9619,drug,Syndrome4
10023,drug,Syndrome4
10254,drug,Syndrome4
10797,drug,Syndrome4
10957,drug,Syndrome4
23046,drug,Syndrome4
23082,drug,Syndrome4
27250,drug,Syndrome4
53346,drug,Syndrome4
54800,drug,Syndrome4
55374,drug,Syndrome4
56905,drug,Syndrome4
64216,drug,Syndrome4
64417,drug,Syndrome4
64843,drug,Syndrome4
80775,drug,Syndrome4
83641,drug,Syndrome4
83667,drug,Syndrome4
89887,drug,Syndrome4
93953,drug,Syndrome4
127281,drug,Syndrome4
135112,drug,Syndrome4
219844,drug,Syndrome4
340719,drug,Syndrome4
1137,drug,Syndrome4
6469,drug,Syndrome4
56942,drug,Syndrome4
27294,drug,Syndrome4
3495,drug,Syndrome4
3713,drug,Syndrome4
7097,drug,Syndrome4
7290,drug,Syndrome4
9971,drug,Syndrome4
27165,drug,Syndrome4
29946,drug,Syndrome4
140596,drug,Syndrome4
11104,drug,Syndrome4
2521,drug,Syndrome4
7345,drug,Syndrome4
9863,drug,Syndrome4
51514,drug,Syndrome4
1312,drug,Syndrome4
4602,drug,Syndrome4
6524,drug,Syndrome4
335,drug,Syndrome4
4035,drug,Syndrome4
5740,drug,Syndrome4
6898,drug,Syndrome4
7013,drug,Syndrome4
23462,drug,Syndrome4
152007,drug,Syndrome4
427,drug,Syndrome4
1282,drug,Syndrome4
1284,drug,Syndrome4
1592,drug,Syndrome4
1746,drug,Syndrome4
1748,drug,Syndrome4
2627,drug,Syndrome4
2633,drug,Syndrome4
2949,drug,Syndrome4
3110,drug,Syndrome4
3204,drug,Syndrome4
3216,drug,Syndrome4
3226,drug,Syndrome4
3394,drug,Syndrome4
3443,drug,Syndrome4
3448,drug,Syndrome4
3449,drug,Syndrome4
3451,drug,Syndrome4
3604,drug,Syndrome4
3691,drug,Syndrome4
3849,drug,Syndrome4
3856,drug,Syndrome4
3875,drug,Syndrome4
3880,drug,Syndrome4
4015,drug,Syndrome4
4212,drug,Syndrome4
4222,drug,Syndrome4
4439,drug,Syndrome4
4990,drug,Syndrome4
5098,drug,Syndrome4
5918,drug,Syndrome4
5950,drug,Syndrome4
7047,drug,Syndrome4
7052,drug,Syndrome4
7386,drug,Syndrome4
8022,drug,Syndrome4
8738,drug,Syndrome4
9071,drug,Syndrome4
9529,drug,Syndrome4
9530,drug,Syndrome4
10635,drug,Syndrome4
23017,drug,Syndrome4
50805,drug,Syndrome4
51208,drug,Syndrome4
53630,drug,Syndrome4
57048,drug,Syndrome4
57088,drug,Syndrome4
64816,drug,Syndrome4
81025,drug,Syndrome4
83875,drug,Syndrome4
373156,drug,Syndrome4
861,drug,Syndrome4
23522,drug,Syndrome4
2822,drug,Syndrome4
3612,drug,Syndrome4
157695,drug,Syndrome4
23764,drug,Syndrome4
5583,drug,Syndrome4
5585,drug,Syndrome4
5586,drug,Syndrome4
5588,drug,Syndrome4
29941,drug,Syndrome4
4991,drug,Syndrome4
931,drug,Syndrome4
2986,drug,Syndrome4
3371,drug,Syndrome4
5973,drug,Syndrome4
56729,drug,Syndrome4
1549,drug,Syndrome4
1558,drug,Syndrome4
1562,drug,Syndrome4
1572,drug,Syndrome4
1573,drug,Syndrome4
1577,drug,Syndrome4
1579,drug,Syndrome4
1582,drug,Syndrome4
1586,drug,Syndrome4
1591,drug,Syndrome4
1593,drug,Syndrome4
1594,drug,Syndrome4
8529,drug,Syndrome4
9420,drug,Syndrome4
10858,drug,Syndrome4
29785,drug,Syndrome4
51302,drug,Syndrome4
54905,drug,Syndrome4
56603,drug,Syndrome4
57404,drug,Syndrome4
57834,drug,Syndrome4
66002,drug,Syndrome4
113612,drug,Syndrome4
120227,drug,Syndrome4
126410,drug,Syndrome4
199974,drug,Syndrome4
260293,drug,Syndrome4
284541,drug,Syndrome4
285440,drug,Syndrome4
339761,drug,Syndrome4
340665,drug,Syndrome4
4257,drug,Syndrome4
2492,drug,Syndrome4
6523,drug,Syndrome4
6526,drug,Syndrome4
6527,drug,Syndrome4
115584,drug,Syndrome4
125206,drug,Syndrome4
200010,drug,Syndrome4
7068,drug,Syndrome4
6416,drug,Syndrome4
11188,drug,Syndrome4
2906,drug,Syndrome4
116444,drug,Syndrome4
6402,drug,Syndrome4
551,drug,Syndrome4
1020,drug,Syndrome4
1056,drug,Syndrome4
1134,drug,Syndrome4
1136,drug,Syndrome4
1138,drug,Syndrome4
1140,drug,Syndrome4
1141,drug,Syndrome4
1142,drug,Syndrome4
1143,drug,Syndrome4
1144,drug,Syndrome4
1145,drug,Syndrome4
1146,drug,Syndrome4
1392,drug,Syndrome4
1907,drug,Syndrome4
1908,drug,Syndrome4
2149,drug,Syndrome4
2151,drug,Syndrome4
2220,drug,Syndrome4
2642,drug,Syndrome4
2767,drug,Syndrome4
2769,drug,Syndrome4
2776,drug,Syndrome4
2792,drug,Syndrome4
2796,drug,Syndrome4
2797,drug,Syndrome4
2828,drug,Syndrome4
2829,drug,Syndrome4
2864,drug,Syndrome4
2865,drug,Syndrome4
2867,drug,Syndrome4
2911,drug,Syndrome4
2915,drug,Syndrome4
2922,drug,Syndrome4
3758,drug,Syndrome4
3759,drug,Syndrome4
3760,drug,Syndrome4
3761,drug,Syndrome4
3762,drug,Syndrome4
3764,drug,Syndrome4
3765,drug,Syndrome4
3766,drug,Syndrome4
3767,drug,Syndrome4
3768,drug,Syndrome4
3769,drug,Syndrome4
3770,drug,Syndrome4
3772,drug,Syndrome4
3773,drug,Syndrome4
3814,drug,Syndrome4
4295,drug,Syndrome4
4828,drug,Syndrome4
4922,drug,Syndrome4
5029,drug,Syndrome4
5031,drug,Syndrome4
5058,drug,Syndrome4
5335,drug,Syndrome4
5724,drug,Syndrome4
5829,drug,Syndrome4
5864,drug,Syndrome4
6375,drug,Syndrome4
6572,drug,Syndrome4
6616,drug,Syndrome4
6844,drug,Syndrome4
6846,drug,Syndrome4
6857,drug,Syndrome4
6865,drug,Syndrome4
6866,drug,Syndrome4
6870,drug,Syndrome4
7038,drug,Syndrome4
7200,drug,Syndrome4
7220,drug,Syndrome4
7222,drug,Syndrome4
7224,drug,Syndrome4
7225,drug,Syndrome4
7293,drug,Syndrome4
8111,drug,Syndrome4
8620,drug,Syndrome4
8851,drug,Syndrome4
9002,drug,Syndrome4
9177,drug,Syndrome4
9630,drug,Syndrome4
10161,drug,Syndrome4
10800,drug,Syndrome4
10815,drug,Syndrome4
10911,drug,Syndrome4
22829,drug,Syndrome4
22871,drug,Syndrome4
22999,drug,Syndrome4
23089,drug,Syndrome4
23491,drug,Syndrome4
27334,drug,Syndrome4
29933,drug,Syndrome4
54413,drug,Syndrome4
55584,drug,Syndrome4
57053,drug,Syndrome4
57105,drug,Syndrome4
57113,drug,Syndrome4
57152,drug,Syndrome4
57555,drug,Syndrome4
60675,drug,Syndrome4
84432,drug,Syndrome4
85366,drug,Syndrome4
89832,drug,Syndrome4
91807,drug,Syndrome4
134957,drug,Syndrome4
170572,drug,Syndrome4
200909,drug,Syndrome4
221223,drug,Syndrome4
222545,drug,Syndrome4
257313,drug,Syndrome4
259232,drug,Syndrome4
283848,drug,Syndrome4
285242,drug,Syndrome4
347148,drug,Syndrome4
594857,drug,Syndrome4
133482,drug,Syndrome4
2475,drug,Syndrome4
384,drug,Syndrome4
2006,drug,Syndrome4
2548,drug,Syndrome4
7051,drug,Syndrome4
8817,drug,Syndrome4
10859,drug,Syndrome4
170680,drug,Syndrome4
