Gene,SetType,DiseaseType
51582,drug,Syndrome1
53637,drug,Syndrome1
53829,drug,Syndrome1
54331,drug,Syndrome1
54429,drug,Syndrome1
56477,drug,Syndrome1
56670,drug,Syndrome1
57121,drug,Syndrome1
58191,drug,Syndrome1
129521,drug,Syndrome1
165140,drug,Syndrome1
256933,drug,Syndrome1
259285,drug,Syndrome1
259286,drug,Syndrome1
259287,drug,Syndrome1
259289,drug,Syndrome1
259290,drug,Syndrome1
259292,drug,Syndrome1
259293,drug,Syndrome1
259294,drug,Syndrome1
259295,drug,Syndrome1
259296,drug,Syndrome1
283869,drug,Syndrome1
338398,drug,Syndrome1
338442,drug,Syndrome1
346562,drug,Syndrome1
353164,drug,Syndrome1
100463498,drug,Syndrome1
55,drug,Syndrome1
4124,drug,Syndrome1
11253,drug,Syndrome1
2475,drug,Syndrome1
5321,drug,Syndrome1
768,drug,Syndrome1
766,drug,Syndrome1
699,drug,Syndrome1
773,drug,Syndrome1
774,drug,Syndrome1
775,drug,Syndrome1
776,drug,Syndrome1
778,drug,Syndrome1
779,drug,Syndrome1
948,drug,Syndrome1
1390,drug,Syndrome1
1429,drug,Syndrome1
1545,drug,Syndrome1
1593,drug,Syndrome1
1736,drug,Syndrome1
1870,drug,Syndrome1
1871,drug,Syndrome1
1875,drug,Syndrome1
1876,drug,Syndrome1
1959,drug,Syndrome1
2213,drug,Syndrome1
2235,drug,Syndrome1
2512,drug,Syndrome1
2878,drug,Syndrome1
2994,drug,Syndrome1
3310,drug,Syndrome1
3381,drug,Syndrome1
3422,drug,Syndrome1
3575,drug,Syndrome1
3603,drug,Syndrome1
3606,drug,Syndrome1
3655,drug,Syndrome1
3741,drug,Syndrome1
3759,drug,Syndrome1
4084,drug,Syndrome1
4097,drug,Syndrome1
4257,drug,Syndrome1
4582,drug,Syndrome1
4927,drug,Syndrome1
5142,drug,Syndrome1
5222,drug,Syndrome1
5366,drug,Syndrome1
6157,drug,Syndrome1
6328,drug,Syndrome1
6334,drug,Syndrome1
6335,drug,Syndrome1
6336,drug,Syndrome1
6357,drug,Syndrome1
6383,drug,Syndrome1
6504,drug,Syndrome1
6515,drug,Syndrome1
6648,drug,Syndrome1
6649,drug,Syndrome1
6775,drug,Syndrome1
7130,drug,Syndrome1
7222,drug,Syndrome1
7358,drug,Syndrome1
7421,drug,Syndrome1
7709,drug,Syndrome1
7850,drug,Syndrome1
7975,drug,Syndrome1
8301,drug,Syndrome1
8626,drug,Syndrome1
8913,drug,Syndrome1
9493,drug,Syndrome1
9787,drug,Syndrome1
10123,drug,Syndrome1
10135,drug,Syndrome1
10203,drug,Syndrome1
10587,drug,Syndrome1
10808,drug,Syndrome1
11080,drug,Syndrome1
11280,drug,Syndrome1
22949,drug,Syndrome1
23460,drug,Syndrome1
23764,drug,Syndrome1
26034,drug,Syndrome1
26268,drug,Syndrome1
28985,drug,Syndrome1
29126,drug,Syndrome1
51318,drug,Syndrome1
54497,drug,Syndrome1
55114,drug,Syndrome1
57102,drug,Syndrome1
57491,drug,Syndrome1
58475,drug,Syndrome1
117144,drug,Syndrome1
117247,drug,Syndrome1
133418,drug,Syndrome1
140809,drug,Syndrome1
220988,drug,Syndrome1
259232,drug,Syndrome1
762,drug,Syndrome1
1555,drug,Syndrome1
1080,drug,Syndrome1
24145,drug,Syndrome1
10006,drug,Syndrome1
250,drug,Syndrome1
251,drug,Syndrome1
2550,drug,Syndrome1
50848,drug,Syndrome1
1733,drug,Syndrome1
3551,drug,Syndrome1
6590,drug,Syndrome1
2796,drug,Syndrome1
11104,drug,Syndrome1
2521,drug,Syndrome1
5894,drug,Syndrome1
7345,drug,Syndrome1
7980,drug,Syndrome1
123,drug,Syndrome1
2149,drug,Syndrome1
3447,drug,Syndrome1
3456,drug,Syndrome1
3693,drug,Syndrome1
3718,drug,Syndrome1
3953,drug,Syndrome1
5154,drug,Syndrome1
7077,drug,Syndrome1
55602,drug,Syndrome1
857,drug,Syndrome1
860,drug,Syndrome1
1147,drug,Syndrome1
1364,drug,Syndrome1
2002,drug,Syndrome1
2065,drug,Syndrome1
3099,drug,Syndrome1
3297,drug,Syndrome1
3315,drug,Syndrome1
3486,drug,Syndrome1
3659,drug,Syndrome1
4824,drug,Syndrome1
5118,drug,Syndrome1
5921,drug,Syndrome1
6696,drug,Syndrome1
6783,drug,Syndrome1
7056,drug,Syndrome1
8816,drug,Syndrome1
9429,drug,Syndrome1
11186,drug,Syndrome1
3689,drug,Syndrome1
6916,drug,Syndrome1
29107,drug,Syndrome1
1638,drug,Syndrome1
9863,drug,Syndrome1
1718,drug,Syndrome1
8443,drug,Syndrome1
8540,drug,Syndrome1
55711,drug,Syndrome1
84188,drug,Syndrome1
197257,drug,Syndrome1
728294,drug,Syndrome1
1188,drug,Syndrome1
1558,drug,Syndrome1
8645,drug,Syndrome1
9,drug,Syndrome1
896,drug,Syndrome1
940,drug,Syndrome1
1009,drug,Syndrome1
1051,drug,Syndrome1
1493,drug,Syndrome1
1677,drug,Syndrome1
1839,drug,Syndrome1
1893,drug,Syndrome1
2113,drug,Syndrome1
2247,drug,Syndrome1
2645,drug,Syndrome1
3727,drug,Syndrome1
3949,drug,Syndrome1
4493,drug,Syndrome1
4615,drug,Syndrome1
4686,drug,Syndrome1
5105,drug,Syndrome1
5159,drug,Syndrome1
5175,drug,Syndrome1
5603,drug,Syndrome1
5747,drug,Syndrome1
6850,drug,Syndrome1
7046,drug,Syndrome1
7182,drug,Syndrome1
7490,drug,Syndrome1
9479,drug,Syndrome1
10018,drug,Syndrome1
10724,drug,Syndrome1
23013,drug,Syndrome1
51147,drug,Syndrome1
64344,drug,Syndrome1
4775,drug,Syndrome1
9365,drug,Syndrome1
9056,drug,Syndrome1
6713,drug,Syndrome1
8564,drug,Syndrome1
51004,drug,Syndrome1
1137,drug,Syndrome1
2153,drug,Syndrome1
8505,drug,Syndrome1
929,drug,Syndrome1
3929,drug,Syndrome1
771,drug,Syndrome1
335,drug,Syndrome1
4035,drug,Syndrome1
5740,drug,Syndrome1
6898,drug,Syndrome1
7013,drug,Syndrome1
8639,drug,Syndrome1
23462,drug,Syndrome1
152007,drug,Syndrome1
178,drug,Syndrome1
5834,drug,Syndrome1
6519,drug,Syndrome1
6520,drug,Syndrome1
3269,drug,Syndrome1
7155,drug,Syndrome1
7156,drug,Syndrome1
8940,drug,Syndrome1
116447,drug,Syndrome1
2822,drug,Syndrome1
3612,drug,Syndrome1
157695,drug,Syndrome1
5305,drug,Syndrome1
55509,drug,Syndrome1
23621,drug,Syndrome1
2548,drug,Syndrome1
2595,drug,Syndrome1
23193,drug,Syndrome1
57462,drug,Syndrome1
93432,drug,Syndrome1
152831,drug,Syndrome1
197021,drug,Syndrome1
3065,drug,Syndrome1
5423,drug,Syndrome1
5770,drug,Syndrome1
5771,drug,Syndrome1
7365,drug,Syndrome1
10720,drug,Syndrome1
151306,drug,Syndrome1
2683,drug,Syndrome1
55775,drug,Syndrome1
7415,drug,Syndrome1
246,drug,Syndrome1
726,drug,Syndrome1
823,drug,Syndrome1
824,drug,Syndrome1
825,drug,Syndrome1
827,drug,Syndrome1
6650,drug,Syndrome1
10753,drug,Syndrome1
11131,drug,Syndrome1
11132,drug,Syndrome1
23473,drug,Syndrome1
79747,drug,Syndrome1
92291,drug,Syndrome1
147968,drug,Syndrome1
388743,drug,Syndrome1
440854,drug,Syndrome1
6285,drug,Syndrome1
7098,drug,Syndrome1
1592,drug,Syndrome1
2562,drug,Syndrome1
2569,drug,Syndrome1
3678,drug,Syndrome1
5605,drug,Syndrome1
5617,drug,Syndrome1
5916,drug,Syndrome1
6554,drug,Syndrome1
6591,drug,Syndrome1
6615,drug,Syndrome1
7031,drug,Syndrome1
7431,drug,Syndrome1
8839,drug,Syndrome1
9687,drug,Syndrome1
51176,drug,Syndrome1
330,drug,Syndrome1
604,drug,Syndrome1
694,drug,Syndrome1
814,drug,Syndrome1
1326,drug,Syndrome1
1960,drug,Syndrome1
2123,drug,Syndrome1
3039,drug,Syndrome1
3097,drug,Syndrome1
3433,drug,Syndrome1
3434,drug,Syndrome1
3437,drug,Syndrome1
3460,drug,Syndrome1
4189,drug,Syndrome1
4739,drug,Syndrome1
4781,drug,Syndrome1
5582,drug,Syndrome1
5621,drug,Syndrome1
5971,drug,Syndrome1
6329,drug,Syndrome1
6348,drug,Syndrome1
6716,drug,Syndrome1
7494,drug,Syndrome1
8676,drug,Syndrome1
11259,drug,Syndrome1
11274,drug,Syndrome1
23258,drug,Syndrome1
23657,drug,Syndrome1
51762,drug,Syndrome1
54407,drug,Syndrome1
54877,drug,Syndrome1
56829,drug,Syndrome1
79071,drug,Syndrome1
83667,drug,Syndrome1
92906,drug,Syndrome1
284996,drug,Syndrome1
571,drug,Syndrome1
943,drug,Syndrome1
2017,drug,Syndrome1
2022,drug,Syndrome1
2812,drug,Syndrome1
3113,drug,Syndrome1
3115,drug,Syndrome1
3303,drug,Syndrome1
3304,drug,Syndrome1
3337,drug,Syndrome1
3674,drug,Syndrome1
3720,drug,Syndrome1
3750,drug,Syndrome1
4363,drug,Syndrome1
5176,drug,Syndrome1
5774,drug,Syndrome1
6125,drug,Syndrome1
6138,drug,Syndrome1
6452,drug,Syndrome1
6487,drug,Syndrome1
6653,drug,Syndrome1
8440,drug,Syndrome1
8661,drug,Syndrome1
8683,drug,Syndrome1
9654,drug,Syndrome1
9870,drug,Syndrome1
10365,drug,Syndrome1
10550,drug,Syndrome1
10825,drug,Syndrome1
10849,drug,Syndrome1
22822,drug,Syndrome1
25907,drug,Syndrome1
26088,drug,Syndrome1
30001,drug,Syndrome1
50940,drug,Syndrome1
51386,drug,Syndrome1
54541,drug,Syndrome1
55194,drug,Syndrome1
57403,drug,Syndrome1
58497,drug,Syndrome1
59335,drug,Syndrome1
65078,drug,Syndrome1
83547,drug,Syndrome1
84649,drug,Syndrome1
113730,drug,Syndrome1
140838,drug,Syndrome1
340719,drug,Syndrome1
388325,drug,Syndrome1
100128927,drug,Syndrome1
4504,drug,Syndrome1
3495,drug,Syndrome1
3713,drug,Syndrome1
7097,drug,Syndrome1
7290,drug,Syndrome1
9971,drug,Syndrome1
27165,drug,Syndrome1
29946,drug,Syndrome1
140596,drug,Syndrome1
991,drug,Syndrome1
1410,drug,Syndrome1
1591,drug,Syndrome1
3767,drug,Syndrome1
5371,drug,Syndrome1
5607,drug,Syndrome1
6294,drug,Syndrome1
9611,drug,Syndrome1
9656,drug,Syndrome1
10232,drug,Syndrome1
10769,drug,Syndrome1
11140,drug,Syndrome1
55872,drug,Syndrome1
57820,drug,Syndrome1
1791,drug,Syndrome1
2006,drug,Syndrome1
5914,drug,Syndrome1
53630,drug,Syndrome1
5590,drug,Syndrome1
1572,drug,Syndrome1
1386,drug,Syndrome1
3636,drug,Syndrome1
5777,drug,Syndrome1
23542,drug,Syndrome1
27,drug,Syndrome1
558,drug,Syndrome1
640,drug,Syndrome1
660,drug,Syndrome1
1436,drug,Syndrome1
1445,drug,Syndrome1
1549,drug,Syndrome1
1551,drug,Syndrome1
1562,drug,Syndrome1
1573,drug,Syndrome1
1577,drug,Syndrome1
1579,drug,Syndrome1
1580,drug,Syndrome1
1581,drug,Syndrome1
1582,drug,Syndrome1
1585,drug,Syndrome1
1586,drug,Syndrome1
1594,drug,Syndrome1
1969,drug,Syndrome1
2041,drug,Syndrome1
2042,drug,Syndrome1
2043,drug,Syndrome1
2044,drug,Syndrome1
2045,drug,Syndrome1
2046,drug,Syndrome1
2047,drug,Syndrome1
2048,drug,Syndrome1
2049,drug,Syndrome1
2050,drug,Syndrome1
2051,drug,Syndrome1
2260,drug,Syndrome1
2261,drug,Syndrome1
2264,drug,Syndrome1
2268,drug,Syndrome1
2322,drug,Syndrome1
2487,drug,Syndrome1
2535,drug,Syndrome1
2931,drug,Syndrome1
3055,drug,Syndrome1
3645,drug,Syndrome1
3654,drug,Syndrome1
3656,drug,Syndrome1
3702,drug,Syndrome1
3815,drug,Syndrome1
3932,drug,Syndrome1
3984,drug,Syndrome1
3985,drug,Syndrome1
4056,drug,Syndrome1
4067,drug,Syndrome1
4145,drug,Syndrome1
4293,drug,Syndrome1
4294,drug,Syndrome1
4296,drug,Syndrome1
4342,drug,Syndrome1
4593,drug,Syndrome1
4919,drug,Syndrome1
5156,drug,Syndrome1
5157,drug,Syndrome1
5753,drug,Syndrome1
5754,drug,Syndrome1
5979,drug,Syndrome1
6422,drug,Syndrome1
6423,drug,Syndrome1
6424,drug,Syndrome1
6425,drug,Syndrome1
6518,drug,Syndrome1
6566,drug,Syndrome1
6608,drug,Syndrome1
6725,drug,Syndrome1
6794,drug,Syndrome1
7016,drug,Syndrome1
7075,drug,Syndrome1
7294,drug,Syndrome1
7297,drug,Syndrome1
7301,drug,Syndrome1
7525,drug,Syndrome1
7535,drug,Syndrome1
7855,drug,Syndrome1
7976,drug,Syndrome1
8321,drug,Syndrome1
8322,drug,Syndrome1
8323,drug,Syndrome1
8324,drug,Syndrome1
8325,drug,Syndrome1
8326,drug,Syndrome1
8529,drug,Syndrome1
8737,drug,Syndrome1
9120,drug,Syndrome1
9121,drug,Syndrome1
9197,drug,Syndrome1
9356,drug,Syndrome1
9376,drug,Syndrome1
9420,drug,Syndrome1
9578,drug,Syndrome1
9833,drug,Syndrome1
9899,drug,Syndrome1
10420,drug,Syndrome1
10461,drug,Syndrome1
10595,drug,Syndrome1
10786,drug,Syndrome1
10858,drug,Syndrome1
10864,drug,Syndrome1
11035,drug,Syndrome1
11040,drug,Syndrome1
11211,drug,Syndrome1
11213,drug,Syndrome1
23178,drug,Syndrome1
23539,drug,Syndrome1
23617,drug,Syndrome1
25778,drug,Syndrome1
28951,drug,Syndrome1
29785,drug,Syndrome1
30811,drug,Syndrome1
51135,drug,Syndrome1
51302,drug,Syndrome1
53834,drug,Syndrome1
54905,drug,Syndrome1
55301,drug,Syndrome1
55359,drug,Syndrome1
55867,drug,Syndrome1
56603,drug,Syndrome1
56606,drug,Syndrome1
57404,drug,Syndrome1
57761,drug,Syndrome1
57834,drug,Syndrome1
64747,drug,Syndrome1
64816,drug,Syndrome1
66002,drug,Syndrome1
66035,drug,Syndrome1
81629,drug,Syndrome1
83552,drug,Syndrome1
83931,drug,Syndrome1
83942,drug,Syndrome1
83985,drug,Syndrome1
84451,drug,Syndrome1
91461,drug,Syndrome1
113612,drug,Syndrome1
113655,drug,Syndrome1
114571,drug,Syndrome1
114902,drug,Syndrome1
116085,drug,Syndrome1
120227,drug,Syndrome1
124976,drug,Syndrome1
126410,drug,Syndrome1
144195,drug,Syndrome1
155184,drug,Syndrome1
162515,drug,Syndrome1
167359,drug,Syndrome1
197259,drug,Syndrome1
199974,drug,Syndrome1
201305,drug,Syndrome1
220963,drug,Syndrome1
260293,drug,Syndrome1
283238,drug,Syndrome1
283629,drug,Syndrome1
284541,drug,Syndrome1
284656,drug,Syndrome1
285220,drug,Syndrome1
285440,drug,Syndrome1
339761,drug,Syndrome1
340665,drug,Syndrome1
387601,drug,Syndrome1
387700,drug,Syndrome1
387775,drug,Syndrome1
415116,drug,Syndrome1
7006,drug,Syndrome1
290,drug,Syndrome1
622,drug,Syndrome1
1495,drug,Syndrome1
3291,drug,Syndrome1
3294,drug,Syndrome1
3728,drug,Syndrome1
5781,drug,Syndrome1
5959,drug,Syndrome1
8608,drug,Syndrome1
8630,drug,Syndrome1
28234,drug,Syndrome1
121214,drug,Syndrome1
145482,drug,Syndrome1
112802,drug,Syndrome1
121391,drug,Syndrome1
140807,drug,Syndrome1
319101,drug,Syndrome1
6439,drug,Syndrome1
51294,drug,Syndrome1
645,drug,Syndrome1
900,drug,Syndrome1
1028,drug,Syndrome1
3848,drug,Syndrome1
3927,drug,Syndrome1
4174,drug,Syndrome1
4175,drug,Syndrome1
5037,drug,Syndrome1
6500,drug,Syndrome1
6502,drug,Syndrome1
7337,drug,Syndrome1
8407,drug,Syndrome1
9978,drug,Syndrome1
10961,drug,Syndrome1
10963,drug,Syndrome1
55163,drug,Syndrome1
84836,drug,Syndrome1
6356,drug,Syndrome1
993,drug,Syndrome1
3973,drug,Syndrome1
4982,drug,Syndrome1
314,drug,Syndrome1
710,drug,Syndrome1
1520,drug,Syndrome1
2739,drug,Syndrome1
5524,drug,Syndrome1
9380,drug,Syndrome1
55586,drug,Syndrome1
440275,drug,Syndrome1
4547,drug,Syndrome1
8435,drug,Syndrome1
4588,drug,Syndrome1
7007,drug,Syndrome1
220001,drug,Syndrome1
283310,drug,Syndrome1
727897,drug,Syndrome1
10846,drug,Syndrome1
1278,drug,Syndrome1
2542,drug,Syndrome1
2983,drug,Syndrome1
10524,drug,Syndrome1
51596,drug,Syndrome1
84676,drug,Syndrome1
114907,drug,Syndrome1
100506742,drug,Syndrome1
5598,drug,Syndrome1
