Gene,SetType,DiseaseType
29121,drug,Syndrome3
29922,drug,Syndrome3
29992,drug,Syndrome3
30835,drug,Syndrome3
50489,drug,Syndrome3
51025,drug,Syndrome3
51061,drug,Syndrome3
51071,drug,Syndrome3
51073,drug,Syndrome3
51074,drug,Syndrome3
51156,drug,Syndrome3
51200,drug,Syndrome3
51207,drug,Syndrome3
51266,drug,Syndrome3
51267,drug,Syndrome3
51314,drug,Syndrome3
51319,drug,Syndrome3
51321,drug,Syndrome3
51451,drug,Syndrome3
51557,drug,Syndrome3
51573,drug,Syndrome3
51657,drug,Syndrome3
51692,drug,Syndrome3
51719,drug,Syndrome3
51750,drug,Syndrome3
53349,drug,Syndrome3
53632,drug,Syndrome3
53981,drug,Syndrome3
54431,drug,Syndrome3
54434,drug,Syndrome3
54437,drug,Syndrome3
54495,drug,Syndrome3
54496,drug,Syndrome3
54511,drug,Syndrome3
54675,drug,Syndrome3
54760,drug,Syndrome3
54829,drug,Syndrome3
54857,drug,Syndrome3
54890,drug,Syndrome3
54910,drug,Syndrome3
54935,drug,Syndrome3
54961,drug,Syndrome3
54973,drug,Syndrome3
54995,drug,Syndrome3
55120,drug,Syndrome3
55147,drug,Syndrome3
55192,drug,Syndrome3
55236,drug,Syndrome3
55293,drug,Syndrome3
55312,drug,Syndrome3
55324,drug,Syndrome3
55556,drug,Syndrome3
55651,drug,Syndrome3
55756,drug,Syndrome3
55937,drug,Syndrome3
56521,drug,Syndrome3
56896,drug,Syndrome3
56903,drug,Syndrome3
56920,drug,Syndrome3
56940,drug,Syndrome3
57094,drug,Syndrome3
57107,drug,Syndrome3
57494,drug,Syndrome3
57502,drug,Syndrome3
57544,drug,Syndrome3
57556,drug,Syndrome3
57593,drug,Syndrome3
57604,drug,Syndrome3
57609,drug,Syndrome3
57715,drug,Syndrome3
57787,drug,Syndrome3
58190,drug,Syndrome3
58510,drug,Syndrome3
59338,drug,Syndrome3
60491,drug,Syndrome3
60509,drug,Syndrome3
60678,drug,Syndrome3
63904,drug,Syndrome3
63929,drug,Syndrome3
64077,drug,Syndrome3
64146,drug,Syndrome3
64174,drug,Syndrome3
64180,drug,Syndrome3
64215,drug,Syndrome3
64218,drug,Syndrome3
64388,drug,Syndrome3
64407,drug,Syndrome3
64421,drug,Syndrome3
64478,drug,Syndrome3
64577,drug,Syndrome3
64581,drug,Syndrome3
64641,drug,Syndrome3
64714,drug,Syndrome3
64759,drug,Syndrome3
64761,drug,Syndrome3
64768,drug,Syndrome3
64802,drug,Syndrome3
64841,drug,Syndrome3
64849,drug,Syndrome3
64858,drug,Syndrome3
64895,drug,Syndrome3
65990,drug,Syndrome3
78986,drug,Syndrome3
79068,drug,Syndrome3
79133,drug,Syndrome3
79153,drug,Syndrome3
79178,drug,Syndrome3
79258,drug,Syndrome3
79370,drug,Syndrome3
79876,drug,Syndrome3
79987,drug,Syndrome3
80031,drug,Syndrome3
80221,drug,Syndrome3
80824,drug,Syndrome3
81544,drug,Syndrome3
81567,drug,Syndrome3
81609,drug,Syndrome3
83729,drug,Syndrome3
83940,drug,Syndrome3
83990,drug,Syndrome3
83998,drug,Syndrome3
84033,drug,Syndrome3
84064,drug,Syndrome3
84174,drug,Syndrome3
84203,drug,Syndrome3
84446,drug,Syndrome3
84693,drug,Syndrome3
84816,drug,Syndrome3
84870,drug,Syndrome3
84871,drug,Syndrome3
84936,drug,Syndrome3
85397,drug,Syndrome3
85464,drug,Syndrome3
87178,drug,Syndrome3
91156,drug,Syndrome3
91801,drug,Syndrome3
92335,drug,Syndrome3
92483,drug,Syndrome3
92935,drug,Syndrome3
93978,drug,Syndrome3
112849,drug,Syndrome3
114049,drug,Syndrome3
114294,drug,Syndrome3
114784,drug,Syndrome3
114788,drug,Syndrome3
121506,drug,Syndrome3
123624,drug,Syndrome3
126133,drug,Syndrome3
126917,drug,Syndrome3
128387,drug,Syndrome3
128853,drug,Syndrome3
129607,drug,Syndrome3
130120,drug,Syndrome3
130589,drug,Syndrome3
130749,drug,Syndrome3
130752,drug,Syndrome3
131118,drug,Syndrome3
132789,drug,Syndrome3
133584,drug,Syndrome3
134430,drug,Syndrome3
134526,drug,Syndrome3
138639,drug,Syndrome3
140578,drug,Syndrome3
142679,drug,Syndrome3
144811,drug,Syndrome3
146712,drug,Syndrome3
146861,drug,Syndrome3
150094,drug,Syndrome3
150290,drug,Syndrome3
151449,drug,Syndrome3
151636,drug,Syndrome3
154790,drug,Syndrome3
155185,drug,Syndrome3
155368,drug,Syndrome3
160287,drug,Syndrome3
160364,drug,Syndrome3
160365,drug,Syndrome3
160428,drug,Syndrome3
170685,drug,Syndrome3
171425,drug,Syndrome3
196541,drug,Syndrome3
197322,drug,Syndrome3
204474,drug,Syndrome3
220032,drug,Syndrome3
221496,drug,Syndrome3
221656,drug,Syndrome3
222236,drug,Syndrome3
223117,drug,Syndrome3
246243,drug,Syndrome3
253738,drug,Syndrome3
254042,drug,Syndrome3
255220,drug,Syndrome3
255738,drug,Syndrome3
259307,drug,Syndrome3
283284,drug,Syndrome3
283420,drug,Syndrome3
283971,drug,Syndrome3
284111,drug,Syndrome3
284161,drug,Syndrome3
284654,drug,Syndrome3
284716,drug,Syndrome3
285193,drug,Syndrome3
339390,drug,Syndrome3
340351,drug,Syndrome3
340562,drug,Syndrome3
341208,drug,Syndrome3
343637,drug,Syndrome3
346689,drug,Syndrome3
348174,drug,Syndrome3
349565,drug,Syndrome3
353500,drug,Syndrome3
377677,drug,Syndrome3
387712,drug,Syndrome3
387836,drug,Syndrome3
387837,drug,Syndrome3
389434,drug,Syndrome3
392255,drug,Syndrome3
402569,drug,Syndrome3
431704,drug,Syndrome3
440738,drug,Syndrome3
494143,drug,Syndrome3
497190,drug,Syndrome3
646262,drug,Syndrome3
653509,drug,Syndrome3
653689,drug,Syndrome3
728276,drug,Syndrome3
729238,drug,Syndrome3
100431172,drug,Syndrome3
100506012,drug,Syndrome3
100526837,drug,Syndrome3
100529144,drug,Syndrome3
100533107,drug,Syndrome3
2890,drug,Syndrome3
7068,drug,Syndrome3
9194,drug,Syndrome3
5351,drug,Syndrome3
8974,drug,Syndrome3
116,drug,Syndrome3
632,drug,Syndrome3
960,drug,Syndrome3
1004,drug,Syndrome3
1038,drug,Syndrome3
1312,drug,Syndrome3
2013,drug,Syndrome3
2166,drug,Syndrome3
2184,drug,Syndrome3
2192,drug,Syndrome3
2199,drug,Syndrome3
2827,drug,Syndrome3
3084,drug,Syndrome3
3207,drug,Syndrome3
3485,drug,Syndrome3
3488,drug,Syndrome3
3598,drug,Syndrome3
3675,drug,Syndrome3
3690,drug,Syndrome3
4137,drug,Syndrome3
4155,drug,Syndrome3
4322,drug,Syndrome3
4359,drug,Syndrome3
4488,drug,Syndrome3
5047,drug,Syndrome3
5058,drug,Syndrome3
5547,drug,Syndrome3
6352,drug,Syndrome3
6715,drug,Syndrome3
6770,drug,Syndrome3
6795,drug,Syndrome3
6932,drug,Syndrome3
7054,drug,Syndrome3
7057,drug,Syndrome3
7433,drug,Syndrome3
8829,drug,Syndrome3
8839,drug,Syndrome3
11185,drug,Syndrome3
57369,drug,Syndrome3
79924,drug,Syndrome3
94115,drug,Syndrome3
375790,drug,Syndrome3
715,drug,Syndrome3
1965,drug,Syndrome3
2799,drug,Syndrome3
3684,drug,Syndrome3
4088,drug,Syndrome3
5359,drug,Syndrome3
6351,drug,Syndrome3
7052,drug,Syndrome3
7494,drug,Syndrome3
10725,drug,Syndrome3
27347,drug,Syndrome3
29072,drug,Syndrome3
65010,drug,Syndrome3
80201,drug,Syndrome3
64175,drug,Syndrome3
5009,drug,Syndrome3
931,drug,Syndrome3
1284,drug,Syndrome3
2986,drug,Syndrome3
3371,drug,Syndrome3
4899,drug,Syndrome3
4968,drug,Syndrome3
5973,drug,Syndrome3
56729,drug,Syndrome3
133522,drug,Syndrome3
239,drug,Syndrome3
347,drug,Syndrome3
4772,drug,Syndrome3
8061,drug,Syndrome3
23424,drug,Syndrome3
133,drug,Syndrome3
272,drug,Syndrome3
1196,drug,Syndrome3
1490,drug,Syndrome3
1789,drug,Syndrome3
2034,drug,Syndrome3
2039,drug,Syndrome3
2330,drug,Syndrome3
2495,drug,Syndrome3
2745,drug,Syndrome3
2844,drug,Syndrome3
2877,drug,Syndrome3
3077,drug,Syndrome3
3429,drug,Syndrome3
3638,drug,Syndrome3
3661,drug,Syndrome3
4049,drug,Syndrome3
4087,drug,Syndrome3
4599,drug,Syndrome3
4848,drug,Syndrome3
5140,drug,Syndrome3
5514,drug,Syndrome3
5605,drug,Syndrome3
6444,drug,Syndrome3
6506,drug,Syndrome3
6546,drug,Syndrome3
6563,drug,Syndrome3
7041,drug,Syndrome3
7139,drug,Syndrome3
7262,drug,Syndrome3
7321,drug,Syndrome3
7360,drug,Syndrome3
8428,drug,Syndrome3
8496,drug,Syndrome3
8544,drug,Syndrome3
8714,drug,Syndrome3
8745,drug,Syndrome3
8878,drug,Syndrome3
9295,drug,Syndrome3
10186,drug,Syndrome3
10553,drug,Syndrome3
10626,drug,Syndrome3
10964,drug,Syndrome3
11046,drug,Syndrome3
11107,drug,Syndrome3
22801,drug,Syndrome3
22981,drug,Syndrome3
23224,drug,Syndrome3
23231,drug,Syndrome3
23657,drug,Syndrome3
27067,drug,Syndrome3
27242,drug,Syndrome3
28966,drug,Syndrome3
29967,drug,Syndrome3
29995,drug,Syndrome3
51193,drug,Syndrome3
51232,drug,Syndrome3
51684,drug,Syndrome3
55258,drug,Syndrome3
55840,drug,Syndrome3
55973,drug,Syndrome3
56666,drug,Syndrome3
57679,drug,Syndrome3
79973,drug,Syndrome3
83658,drug,Syndrome3
91057,drug,Syndrome3
114134,drug,Syndrome3
115111,drug,Syndrome3
145447,drug,Syndrome3
146760,drug,Syndrome3
147166,drug,Syndrome3
340481,drug,Syndrome3
440515,drug,Syndrome3
4524,drug,Syndrome3
26330,drug,Syndrome3
57469,drug,Syndrome3
6360,drug,Syndrome3
2717,drug,Syndrome3
54579,drug,Syndrome3
54659,drug,Syndrome3
54808,drug,Syndrome3
377,drug,Syndrome3
379,drug,Syndrome3
381,drug,Syndrome3
388,drug,Syndrome3
389,drug,Syndrome3
390,drug,Syndrome3
391,drug,Syndrome3
399,drug,Syndrome3
400,drug,Syndrome3
998,drug,Syndrome3
1025,drug,Syndrome3
1806,drug,Syndrome3
2669,drug,Syndrome3
3266,drug,Syndrome3
4025,drug,Syndrome3
4192,drug,Syndrome3
4893,drug,Syndrome3
5764,drug,Syndrome3
5862,drug,Syndrome3
5880,drug,Syndrome3
5898,drug,Syndrome3
5899,drug,Syndrome3
5906,drug,Syndrome3
5908,drug,Syndrome3
5911,drug,Syndrome3
5912,drug,Syndrome3
6009,drug,Syndrome3
6014,drug,Syndrome3
6016,drug,Syndrome3
6236,drug,Syndrome3
6237,drug,Syndrome3
6361,drug,Syndrome3
7298,drug,Syndrome3
7837,drug,Syndrome3
8153,drug,Syndrome3
8288,drug,Syndrome3
8766,drug,Syndrome3
9077,drug,Syndrome3
9230,drug,Syndrome3
9886,drug,Syndrome3
10124,drug,Syndrome3
10633,drug,Syndrome3
11158,drug,Syndrome3
11159,drug,Syndrome3
22800,drug,Syndrome3
22808,drug,Syndrome3
22836,drug,Syndrome3
23221,drug,Syndrome3
23433,drug,Syndrome3
23551,drug,Syndrome3
26225,drug,Syndrome3
27113,drug,Syndrome3
27289,drug,Syndrome3
28954,drug,Syndrome3
29984,drug,Syndrome3
51277,drug,Syndrome3
51285,drug,Syndrome3
51326,drug,Syndrome3
51552,drug,Syndrome3
51655,drug,Syndrome3
54207,drug,Syndrome3
54509,drug,Syndrome3
54769,drug,Syndrome3
57111,drug,Syndrome3
57381,drug,Syndrome3
57826,drug,Syndrome3
58480,drug,Syndrome3
65997,drug,Syndrome3
79363,drug,Syndrome3
79785,drug,Syndrome3
80117,drug,Syndrome3
84100,drug,Syndrome3
84932,drug,Syndrome3
85004,drug,Syndrome3
115761,drug,Syndrome3
120892,drug,Syndrome3
121268,drug,Syndrome3
132946,drug,Syndrome3
137902,drug,Syndrome3
148252,drug,Syndrome3
161253,drug,Syndrome3
171177,drug,Syndrome3
221079,drug,Syndrome3
285598,drug,Syndrome3
339231,drug,Syndrome3
387496,drug,Syndrome3
390790,drug,Syndrome3
3676,drug,Syndrome3
9600,drug,Syndrome3
5430,drug,Syndrome3
1384,drug,Syndrome3
2810,drug,Syndrome3
4035,drug,Syndrome3
6898,drug,Syndrome3
7013,drug,Syndrome3
23462,drug,Syndrome3
152007,drug,Syndrome3
34,drug,Syndrome3
549,drug,Syndrome3
1632,drug,Syndrome3
1962,drug,Syndrome3
6529,drug,Syndrome3
7415,drug,Syndrome3
835,drug,Syndrome3
839,drug,Syndrome3
3163,drug,Syndrome3
5406,drug,Syndrome3
7185,drug,Syndrome3
5724,drug,Syndrome3
5141,drug,Syndrome3
6541,drug,Syndrome3
4086,drug,Syndrome3
7471,drug,Syndrome3
7473,drug,Syndrome3
7514,drug,Syndrome3
64066,drug,Syndrome3
89780,drug,Syndrome3
929,drug,Syndrome3
3929,drug,Syndrome3
