Gene,SetType,DiseaseType
84936,drug,Syndrome2
85397,drug,Syndrome2
85464,drug,Syndrome2
87178,drug,Syndrome2
91156,drug,Syndrome2
91801,drug,Syndrome2
92335,drug,Syndrome2
92483,drug,Syndrome2
92935,drug,Syndrome2
93978,drug,Syndrome2
112849,drug,Syndrome2
114049,drug,Syndrome2
114294,drug,Syndrome2
114784,drug,Syndrome2
114788,drug,Syndrome2
115817,drug,Syndrome2
121506,drug,Syndrome2
123624,drug,Syndrome2
126133,drug,Syndrome2
126917,drug,Syndrome2
128387,drug,Syndrome2
128853,drug,Syndrome2
129607,drug,Syndrome2
130120,drug,Syndrome2
130589,drug,Syndrome2
130749,drug,Syndrome2
130752,drug,Syndrome2
131118,drug,Syndrome2
132789,drug,Syndrome2
133584,drug,Syndrome2
134430,drug,Syndrome2
134526,drug,Syndrome2
138639,drug,Syndrome2
140578,drug,Syndrome2
142679,drug,Syndrome2
144811,drug,Syndrome2
146712,drug,Syndrome2
146861,drug,Syndrome2
147015,drug,Syndrome2
150094,drug,Syndrome2
150290,drug,Syndrome2
151449,drug,Syndrome2
151636,drug,Syndrome2
154790,drug,Syndrome2
155185,drug,Syndrome2
155368,drug,Syndrome2
157506,drug,Syndrome2
160287,drug,Syndrome2
160364,drug,Syndrome2
160365,drug,Syndrome2
160428,drug,Syndrome2
170685,drug,Syndrome2
171425,drug,Syndrome2
195814,drug,Syndrome2
196541,drug,Syndrome2
197322,drug,Syndrome2
201140,drug,Syndrome2
204474,drug,Syndrome2
207063,drug,Syndrome2
220032,drug,Syndrome2
221496,drug,Syndrome2
221656,drug,Syndrome2
222236,drug,Syndrome2
223117,drug,Syndrome2
246243,drug,Syndrome2
253738,drug,Syndrome2
254042,drug,Syndrome2
255220,drug,Syndrome2
255738,drug,Syndrome2
259307,drug,Syndrome2
283284,drug,Syndrome2
283420,drug,Syndrome2
283971,drug,Syndrome2
284111,drug,Syndrome2
284161,drug,Syndrome2
284654,drug,Syndrome2
284716,drug,Syndrome2
285193,drug,Syndrome2
317749,drug,Syndrome2
339390,drug,Syndrome2
340351,drug,Syndrome2
340562,drug,Syndrome2
341208,drug,Syndrome2
343637,drug,Syndrome2
345275,drug,Syndrome2
346689,drug,Syndrome2
348174,drug,Syndrome2
349565,drug,Syndrome2
353500,drug,Syndrome2
374875,drug,Syndrome2
377677,drug,Syndrome2
387712,drug,Syndrome2
387836,drug,Syndrome2
387837,drug,Syndrome2
388963,drug,Syndrome2
389434,drug,Syndrome2
392255,drug,Syndrome2
402569,drug,Syndrome2
431704,drug,Syndrome2
440738,drug,Syndrome2
494143,drug,Syndrome2
497190,drug,Syndrome2
646262,drug,Syndrome2
653509,drug,Syndrome2
653689,drug,Syndrome2
728276,drug,Syndrome2
729238,drug,Syndrome2
100431172,drug,Syndrome2
100506012,drug,Syndrome2
100526837,drug,Syndrome2
100529144,drug,Syndrome2
100533107,drug,Syndrome2
2890,drug,Syndrome2
7068,drug,Syndrome2
116,drug,Syndrome2
632,drug,Syndrome2
900,drug,Syndrome2
960,drug,Syndrome2
1004,drug,Syndrome2
1038,drug,Syndrome2
1312,drug,Syndrome2
1816,drug,Syndrome2
2013,drug,Syndrome2
2166,drug,Syndrome2
2184,drug,Syndrome2
2192,drug,Syndrome2
2199,drug,Syndrome2
2827,drug,Syndrome2
3084,drug,Syndrome2
3207,drug,Syndrome2
3283,drug,Syndrome2
3291,drug,Syndrome2
3485,drug,Syndrome2
3488,drug,Syndrome2
3598,drug,Syndrome2
3675,drug,Syndrome2
3690,drug,Syndrome2
4137,drug,Syndrome2
4155,drug,Syndrome2
4322,drug,Syndrome2
4323,drug,Syndrome2
4359,drug,Syndrome2
4488,drug,Syndrome2
5047,drug,Syndrome2
5058,drug,Syndrome2
5547,drug,Syndrome2
6352,drug,Syndrome2
6715,drug,Syndrome2
6770,drug,Syndrome2
6795,drug,Syndrome2
6932,drug,Syndrome2
7054,drug,Syndrome2
7057,drug,Syndrome2
7433,drug,Syndrome2
7490,drug,Syndrome2
8829,drug,Syndrome2
8839,drug,Syndrome2
11185,drug,Syndrome2
57369,drug,Syndrome2
79924,drug,Syndrome2
94115,drug,Syndrome2
375790,drug,Syndrome2
715,drug,Syndrome2
896,drug,Syndrome2
1278,drug,Syndrome2
1965,drug,Syndrome2
2799,drug,Syndrome2
3684,drug,Syndrome2
4088,drug,Syndrome2
5359,drug,Syndrome2
6351,drug,Syndrome2
7052,drug,Syndrome2
7494,drug,Syndrome2
10725,drug,Syndrome2
27347,drug,Syndrome2
29072,drug,Syndrome2
65010,drug,Syndrome2
80201,drug,Syndrome2
64175,drug,Syndrome2
5009,drug,Syndrome2
931,drug,Syndrome2
1284,drug,Syndrome2
2986,drug,Syndrome2
3371,drug,Syndrome2
4899,drug,Syndrome2
4968,drug,Syndrome2
5973,drug,Syndrome2
51596,drug,Syndrome2
56729,drug,Syndrome2
133522,drug,Syndrome2
5423,drug,Syndrome2
6439,drug,Syndrome2
51294,drug,Syndrome2
26230,drug,Syndrome2
79054,drug,Syndrome2
5105,drug,Syndrome2
5406,drug,Syndrome2
9585,drug,Syndrome2
1717,drug,Syndrome2
811,drug,Syndrome2
28977,drug,Syndrome2
133,drug,Syndrome2
272,drug,Syndrome2
1066,drug,Syndrome2
1196,drug,Syndrome2
1490,drug,Syndrome2
1789,drug,Syndrome2
2034,drug,Syndrome2
2039,drug,Syndrome2
2330,drug,Syndrome2
2495,drug,Syndrome2
2745,drug,Syndrome2
2844,drug,Syndrome2
2877,drug,Syndrome2
3077,drug,Syndrome2
3429,drug,Syndrome2
3638,drug,Syndrome2
3661,drug,Syndrome2
3727,drug,Syndrome2
4049,drug,Syndrome2
4087,drug,Syndrome2
4599,drug,Syndrome2
4848,drug,Syndrome2
5140,drug,Syndrome2
5514,drug,Syndrome2
5605,drug,Syndrome2
6444,drug,Syndrome2
6506,drug,Syndrome2
6546,drug,Syndrome2
6563,drug,Syndrome2
7041,drug,Syndrome2
7139,drug,Syndrome2
7262,drug,Syndrome2
7321,drug,Syndrome2
7360,drug,Syndrome2
8428,drug,Syndrome2
8496,drug,Syndrome2
8544,drug,Syndrome2
8714,drug,Syndrome2
8745,drug,Syndrome2
8878,drug,Syndrome2
9295,drug,Syndrome2
10186,drug,Syndrome2
10553,drug,Syndrome2
10626,drug,Syndrome2
10964,drug,Syndrome2
11046,drug,Syndrome2
11107,drug,Syndrome2
22801,drug,Syndrome2
22981,drug,Syndrome2
23224,drug,Syndrome2
23231,drug,Syndrome2
23657,drug,Syndrome2
27067,drug,Syndrome2
27242,drug,Syndrome2
28966,drug,Syndrome2
29967,drug,Syndrome2
29995,drug,Syndrome2
51193,drug,Syndrome2
51232,drug,Syndrome2
51684,drug,Syndrome2
55258,drug,Syndrome2
55840,drug,Syndrome2
55973,drug,Syndrome2
56666,drug,Syndrome2
57679,drug,Syndrome2
79973,drug,Syndrome2
83658,drug,Syndrome2
91057,drug,Syndrome2
114134,drug,Syndrome2
115111,drug,Syndrome2
145447,drug,Syndrome2
146760,drug,Syndrome2
147166,drug,Syndrome2
340481,drug,Syndrome2
440515,drug,Syndrome2
9,drug,Syndrome2
940,drug,Syndrome2
1009,drug,Syndrome2
1051,drug,Syndrome2
1493,drug,Syndrome2
1677,drug,Syndrome2
1839,drug,Syndrome2
1893,drug,Syndrome2
2113,drug,Syndrome2
4437,drug,Syndrome2
4493,drug,Syndrome2
4615,drug,Syndrome2
4686,drug,Syndrome2
4803,drug,Syndrome2
5603,drug,Syndrome2
5747,drug,Syndrome2
7046,drug,Syndrome2
7182,drug,Syndrome2
10018,drug,Syndrome2
10724,drug,Syndrome2
23013,drug,Syndrome2
51147,drug,Syndrome2
64344,drug,Syndrome2
570,drug,Syndrome2
10965,drug,Syndrome2
26090,drug,Syndrome2
51104,drug,Syndrome2
58489,drug,Syndrome2
81926,drug,Syndrome2
84945,drug,Syndrome2
122970,drug,Syndrome2
641371,drug,Syndrome2
641372,drug,Syndrome2
338,drug,Syndrome2
4547,drug,Syndrome2
8435,drug,Syndrome2
9370,drug,Syndrome2
6360,drug,Syndrome2
2735,drug,Syndrome2
2736,drug,Syndrome2
5596,drug,Syndrome2
5597,drug,Syndrome2
5598,drug,Syndrome2
5600,drug,Syndrome2
7185,drug,Syndrome2
79966,drug,Syndrome2
225689,drug,Syndrome2
998,drug,Syndrome2
3559,drug,Syndrome2
5832,drug,Syndrome2
7465,drug,Syndrome2
10846,drug,Syndrome2
151306,drug,Syndrome2
39,drug,Syndrome2
97,drug,Syndrome2
182,drug,Syndrome2
214,drug,Syndrome2
347,drug,Syndrome2
360,drug,Syndrome2
390,drug,Syndrome2
405,drug,Syndrome2
414,drug,Syndrome2
490,drug,Syndrome2
516,drug,Syndrome2
594,drug,Syndrome2
617,drug,Syndrome2
641,drug,Syndrome2
645,drug,Syndrome2
672,drug,Syndrome2
675,drug,Syndrome2
687,drug,Syndrome2
694,drug,Syndrome2
701,drug,Syndrome2
813,drug,Syndrome2
817,drug,Syndrome2
865,drug,Syndrome2
868,drug,Syndrome2
899,drug,Syndrome2
901,drug,Syndrome2
954,drug,Syndrome2
988,drug,Syndrome2
990,drug,Syndrome2
993,drug,Syndrome2
996,drug,Syndrome2
1028,drug,Syndrome2
1040,drug,Syndrome2
1058,drug,Syndrome2
1062,drug,Syndrome2
1063,drug,Syndrome2
1075,drug,Syndrome2
1112,drug,Syndrome2
1123,drug,Syndrome2
1138,drug,Syndrome2
1175,drug,Syndrome2
1316,drug,Syndrome2
1317,drug,Syndrome2
1363,drug,Syndrome2
1407,drug,Syndrome2
1434,drug,Syndrome2
1452,drug,Syndrome2
1456,drug,Syndrome2
1459,drug,Syndrome2
1475,drug,Syndrome2
1477,drug,Syndrome2
1478,drug,Syndrome2
1500,drug,Syndrome2
1501,drug,Syndrome2
1503,drug,Syndrome2
1512,drug,Syndrome2
1515,drug,Syndrome2
1627,drug,Syndrome2
1633,drug,Syndrome2
1643,drug,Syndrome2
1690,drug,Syndrome2
1719,drug,Syndrome2
1737,drug,Syndrome2
1763,drug,Syndrome2
1798,drug,Syndrome2
1824,drug,Syndrome2
1831,drug,Syndrome2
1837,drug,Syndrome2
1854,drug,Syndrome2
1894,drug,Syndrome2
1942,drug,Syndrome2
1948,drug,Syndrome2
1949,drug,Syndrome2
1952,drug,Syndrome2
1979,drug,Syndrome2
1992,drug,Syndrome2
2004,drug,Syndrome2
2010,drug,Syndrome2
2030,drug,Syndrome2
2037,drug,Syndrome2
2055,drug,Syndrome2
2131,drug,Syndrome2
2146,drug,Syndrome2
2177,drug,Syndrome2
2189,drug,Syndrome2
2222,drug,Syndrome2
2237,drug,Syndrome2
2274,drug,Syndrome2
2288,drug,Syndrome2
2305,drug,Syndrome2
2491,drug,Syndrome2
2517,drug,Syndrome2
2547,drug,Syndrome2
2625,drug,Syndrome2
2644,drug,Syndrome2
2669,drug,Syndrome2
2674,drug,Syndrome2
2717,drug,Syndrome2
2733,drug,Syndrome2
2744,drug,Syndrome2
2776,drug,Syndrome2
2801,drug,Syndrome2
2810,drug,Syndrome2
2820,drug,Syndrome2
2870,drug,Syndrome2
2872,drug,Syndrome2
2887,drug,Syndrome2
2956,drug,Syndrome2
2968,drug,Syndrome2
3006,drug,Syndrome2
3014,drug,Syndrome2
3015,drug,Syndrome2
3017,drug,Syndrome2
3033,drug,Syndrome2
3070,drug,Syndrome2
3096,drug,Syndrome2
3161,drug,Syndrome2
3189,drug,Syndrome2
3192,drug,Syndrome2
3229,drug,Syndrome2
3251,drug,Syndrome2
3313,drug,Syndrome2
3399,drug,Syndrome2
3608,drug,Syndrome2
3613,drug,Syndrome2
3619,drug,Syndrome2
3664,drug,Syndrome2
3682,drug,Syndrome2
3708,drug,Syndrome2
3728,drug,Syndrome2
3832,drug,Syndrome2
3833,drug,Syndrome2
3895,drug,Syndrome2
3916,drug,Syndrome2
3925,drug,Syndrome2
3930,drug,Syndrome2
3964,drug,Syndrome2
3978,drug,Syndrome2
3981,drug,Syndrome2
3992,drug,Syndrome2
4001,drug,Syndrome2
4085,drug,Syndrome2
4131,drug,Syndrome2
4148,drug,Syndrome2
4149,drug,Syndrome2
4162,drug,Syndrome2
4171,drug,Syndrome2
4172,drug,Syndrome2
4173,drug,Syndrome2
4174,drug,Syndrome2
4175,drug,Syndrome2
4176,drug,Syndrome2
4189,drug,Syndrome2
4201,drug,Syndrome2
4205,drug,Syndrome2
4218,drug,Syndrome2
4234,drug,Syndrome2
4236,drug,Syndrome2
4249,drug,Syndrome2
4288,drug,Syndrome2
4291,drug,Syndrome2
4292,drug,Syndrome2
4430,drug,Syndrome2
4436,drug,Syndrome2
4515,drug,Syndrome2
4521,drug,Syndrome2
4522,drug,Syndrome2
4601,drug,Syndrome2
4605,drug,Syndrome2
4644,drug,Syndrome2
4646,drug,Syndrome2
4664,drug,Syndrome2
4670,drug,Syndrome2
4676,drug,Syndrome2
4678,drug,Syndrome2
4739,drug,Syndrome2
4751,drug,Syndrome2
4753,drug,Syndrome2
4758,drug,Syndrome2
4836,drug,Syndrome2
4839,drug,Syndrome2
4893,drug,Syndrome2
4904,drug,Syndrome2
4998,drug,Syndrome2
5019,drug,Syndrome2
5021,drug,Syndrome2
5074,drug,Syndrome2
5094,drug,Syndrome2
5098,drug,Syndrome2
5106,drug,Syndrome2
5121,drug,Syndrome2
5174,drug,Syndrome2
5205,drug,Syndrome2
5228,drug,Syndrome2
5230,drug,Syndrome2
5286,drug,Syndrome2
5378,drug,Syndrome2
5422,drug,Syndrome2
5425,drug,Syndrome2
5426,drug,Syndrome2
5427,drug,Syndrome2
5433,drug,Syndrome2
5434,drug,Syndrome2
5436,drug,Syndrome2
5479,drug,Syndrome2
5493,drug,Syndrome2
5523,drug,Syndrome2
5529,drug,Syndrome2
5567,drug,Syndrome2
5570,drug,Syndrome2
5583,drug,Syndrome2
5606,drug,Syndrome2
5634,drug,Syndrome2
5702,drug,Syndrome2
5721,drug,Syndrome2
5725,drug,Syndrome2
5782,drug,Syndrome2
5792,drug,Syndrome2
5796,drug,Syndrome2
5810,drug,Syndrome2
5819,drug,Syndrome2
5825,drug,Syndrome2
5870,drug,Syndrome2
5885,drug,Syndrome2
5902,drug,Syndrome2
5905,drug,Syndrome2
5927,drug,Syndrome2
5928,drug,Syndrome2
5932,drug,Syndrome2
5934,drug,Syndrome2
5937,drug,Syndrome2
5982,drug,Syndrome2
5983,drug,Syndrome2
5984,drug,Syndrome2
5985,drug,Syndrome2
6059,drug,Syndrome2
6117,drug,Syndrome2
6119,drug,Syndrome2
6160,drug,Syndrome2
6168,drug,Syndrome2
6184,drug,Syndrome2
6251,drug,Syndrome2
6253,drug,Syndrome2
6259,drug,Syndrome2
6302,drug,Syndrome2
6399,drug,Syndrome2
6414,drug,Syndrome2
6426,drug,Syndrome2
6427,drug,Syndrome2
6428,drug,Syndrome2
6434,drug,Syndrome2
6445,drug,Syndrome2
6491,drug,Syndrome2
6498,drug,Syndrome2
6502,drug,Syndrome2
6509,drug,Syndrome2
6526,drug,Syndrome2
6560,drug,Syndrome2
6619,drug,Syndrome2
6626,drug,Syndrome2
6627,drug,Syndrome2
6632,drug,Syndrome2
6659,drug,Syndrome2
6662,drug,Syndrome2
6717,drug,Syndrome2
6723,drug,Syndrome2
6781,drug,Syndrome2
6789,drug,Syndrome2
6790,drug,Syndrome2
6820,drug,Syndrome2
6877,drug,Syndrome2
6883,drug,Syndrome2
6907,drug,Syndrome2
6940,drug,Syndrome2
6941,drug,Syndrome2
7026,drug,Syndrome2
7027,drug,Syndrome2
7033,drug,Syndrome2
7050,drug,Syndrome2
7064,drug,Syndrome2
7083,drug,Syndrome2
7107,drug,Syndrome2
7112,drug,Syndrome2
7164,drug,Syndrome2
7181,drug,Syndrome2
7247,drug,Syndrome2
7249,drug,Syndrome2
7272,drug,Syndrome2
7283,drug,Syndrome2
7298,drug,Syndrome2
7322,drug,Syndrome2
7328,drug,Syndrome2
7334,drug,Syndrome2
7375,drug,Syndrome2
7398,drug,Syndrome2
7416,drug,Syndrome2
7443,drug,Syndrome2
7464,drug,Syndrome2
7468,drug,Syndrome2
7529,drug,Syndrome2
7545,drug,Syndrome2
7559,drug,Syndrome2
7586,drug,Syndrome2
7644,drug,Syndrome2
7678,drug,Syndrome2
7769,drug,Syndrome2
7779,drug,Syndrome2
7791,drug,Syndrome2
7803,drug,Syndrome2
7804,drug,Syndrome2
7813,drug,Syndrome2
7832,drug,Syndrome2
7884,drug,Syndrome2
7903,drug,Syndrome2
7905,drug,Syndrome2
7913,drug,Syndrome2
7916,drug,Syndrome2
7994,drug,Syndrome2
8019,drug,Syndrome2
8078,drug,Syndrome2
8086,drug,Syndrome2
8125,drug,Syndrome2
8140,drug,Syndrome2
8202,drug,Syndrome2
8208,drug,Syndrome2
8243,drug,Syndrome2
8270,drug,Syndrome2
8317,drug,Syndrome2
8318,drug,Syndrome2
8334,drug,Syndrome2
8335,drug,Syndrome2
8347,drug,Syndrome2
8349,drug,Syndrome2
8350,drug,Syndrome2
8394,drug,Syndrome2
8402,drug,Syndrome2
8438,drug,Syndrome2
8479,drug,Syndrome2
8480,drug,Syndrome2
8487,drug,Syndrome2
8507,drug,Syndrome2
8520,drug,Syndrome2
8535,drug,Syndrome2
8548,drug,Syndrome2
8553,drug,Syndrome2
8562,drug,Syndrome2
8563,drug,Syndrome2
8621,drug,Syndrome2
8630,drug,Syndrome2
8645,drug,Syndrome2
8660,drug,Syndrome2
8726,drug,Syndrome2
8727,drug,Syndrome2
8773,drug,Syndrome2
8815,drug,Syndrome2
8818,drug,Syndrome2
8821,drug,Syndrome2
8825,drug,Syndrome2
8836,drug,Syndrome2
8850,drug,Syndrome2
8870,drug,Syndrome2
8914,drug,Syndrome2
8935,drug,Syndrome2
8969,drug,Syndrome2
8992,drug,Syndrome2
9052,drug,Syndrome2
9088,drug,Syndrome2
9124,drug,Syndrome2
9128,drug,Syndrome2
9133,drug,Syndrome2
9134,drug,Syndrome2
9143,drug,Syndrome2
9156,drug,Syndrome2
9201,drug,Syndrome2
9212,drug,Syndrome2
9221,drug,Syndrome2
9223,drug,Syndrome2
9232,drug,Syndrome2
9236,drug,Syndrome2
9266,drug,Syndrome2
9314,drug,Syndrome2
9318,drug,Syndrome2
9319,drug,Syndrome2
9343,drug,Syndrome2
9355,drug,Syndrome2
9361,drug,Syndrome2
9425,drug,Syndrome2
9448,drug,Syndrome2
9451,drug,Syndrome2
9524,drug,Syndrome2
9529,drug,Syndrome2
9532,drug,Syndrome2
9582,drug,Syndrome2
9583,drug,Syndrome2
9631,drug,Syndrome2
9643,drug,Syndrome2
9655,drug,Syndrome2
9683,drug,Syndrome2
9686,drug,Syndrome2
9687,drug,Syndrome2
9700,drug,Syndrome2
9702,drug,Syndrome2
9735,drug,Syndrome2
9749,drug,Syndrome2
9757,drug,Syndrome2
9764,drug,Syndrome2
9768,drug,Syndrome2
9786,drug,Syndrome2
9793,drug,Syndrome2
9821,drug,Syndrome2
9837,drug,Syndrome2
9871,drug,Syndrome2
9891,drug,Syndrome2
9918,drug,Syndrome2
9924,drug,Syndrome2
9928,drug,Syndrome2
9949,drug,Syndrome2
9961,drug,Syndrome2
9980,drug,Syndrome2
10015,drug,Syndrome2
10024,drug,Syndrome2
10036,drug,Syndrome2
10038,drug,Syndrome2
10051,drug,Syndrome2
10056,drug,Syndrome2
10079,drug,Syndrome2
10112,drug,Syndrome2
10133,drug,Syndrome2
10189,drug,Syndrome2
10198,drug,Syndrome2
10207,drug,Syndrome2
10212,drug,Syndrome2
10229,drug,Syndrome2
10274,drug,Syndrome2
10294,drug,Syndrome2
10329,drug,Syndrome2
10360,drug,Syndrome2
10383,drug,Syndrome2
10403,drug,Syndrome2
10419,drug,Syndrome2
10424,drug,Syndrome2
10439,drug,Syndrome2
10459,drug,Syndrome2
10460,drug,Syndrome2
10466,drug,Syndrome2
10483,drug,Syndrome2
10492,drug,Syndrome2
10493,drug,Syndrome2
10529,drug,Syndrome2
10535,drug,Syndrome2
10551,drug,Syndrome2
10558,drug,Syndrome2
10564,drug,Syndrome2
10592,drug,Syndrome2
10605,drug,Syndrome2
10608,drug,Syndrome2
10615,drug,Syndrome2
10625,drug,Syndrome2
10635,drug,Syndrome2
10682,drug,Syndrome2
10714,drug,Syndrome2
10721,drug,Syndrome2
10733,drug,Syndrome2
10741,drug,Syndrome2
10743,drug,Syndrome2
10745,drug,Syndrome2
10762,drug,Syndrome2
10765,drug,Syndrome2
10766,drug,Syndrome2
10768,drug,Syndrome2
10772,drug,Syndrome2
10785,drug,Syndrome2
10848,drug,Syndrome2
10855,drug,Syndrome2
10856,drug,Syndrome2
10857,drug,Syndrome2
10900,drug,Syndrome2
10916,drug,Syndrome2
10926,drug,Syndrome2
10957,drug,Syndrome2
10963,drug,Syndrome2
10966,drug,Syndrome2
10970,drug,Syndrome2
10983,drug,Syndrome2
10994,drug,Syndrome2
11000,drug,Syndrome2
11001,drug,Syndrome2
11004,drug,Syndrome2
11011,drug,Syndrome2
11044,drug,Syndrome2
11051,drug,Syndrome2
11059,drug,Syndrome2
11073,drug,Syndrome2
11078,drug,Syndrome2
11098,drug,Syndrome2
11099,drug,Syndrome2
11130,drug,Syndrome2
11146,drug,Syndrome2
11168,drug,Syndrome2
11169,drug,Syndrome2
11176,drug,Syndrome2
11179,drug,Syndrome2
11198,drug,Syndrome2
11214,drug,Syndrome2
11270,drug,Syndrome2
11311,drug,Syndrome2
11339,drug,Syndrome2
11340,drug,Syndrome2
11343,drug,Syndrome2
22824,drug,Syndrome2
22843,drug,Syndrome2
22863,drug,Syndrome2
22864,drug,Syndrome2
22878,drug,Syndrome2
22900,drug,Syndrome2
22929,drug,Syndrome2
22974,drug,Syndrome2
22995,drug,Syndrome2
23008,drug,Syndrome2
23028,drug,Syndrome2
23036,drug,Syndrome2
23039,drug,Syndrome2
23052,drug,Syndrome2
23053,drug,Syndrome2
23062,drug,Syndrome2
23075,drug,Syndrome2
23111,drug,Syndrome2
23129,drug,Syndrome2
23137,drug,Syndrome2
23161,drug,Syndrome2
23165,drug,Syndrome2
23180,drug,Syndrome2
23225,drug,Syndrome2
23242,drug,Syndrome2
23247,drug,Syndrome2
23269,drug,Syndrome2
23310,drug,Syndrome2
23314,drug,Syndrome2
23325,drug,Syndrome2
23327,drug,Syndrome2
23328,drug,Syndrome2
23333,drug,Syndrome2
23341,drug,Syndrome2
23362,drug,Syndrome2
23397,drug,Syndrome2
23405,drug,Syndrome2
23421,drug,Syndrome2
23433,drug,Syndrome2
23443,drug,Syndrome2
23468,drug,Syndrome2
23508,drug,Syndrome2
23524,drug,Syndrome2
23530,drug,Syndrome2
23559,drug,Syndrome2
23564,drug,Syndrome2
23587,drug,Syndrome2
23589,drug,Syndrome2
23594,drug,Syndrome2
23603,drug,Syndrome2
23645,drug,Syndrome2
23649,drug,Syndrome2
23654,drug,Syndrome2
23677,drug,Syndrome2
23705,drug,Syndrome2
24140,drug,Syndrome2
25764,drug,Syndrome2
25788,drug,Syndrome2
25798,drug,Syndrome2
25804,drug,Syndrome2
25839,drug,Syndrome2
25840,drug,Syndrome2
25886,drug,Syndrome2
25896,drug,Syndrome2
25897,drug,Syndrome2
26020,drug,Syndrome2
26049,drug,Syndrome2
26053,drug,Syndrome2
26084,drug,Syndrome2
26100,drug,Syndrome2
26136,drug,Syndrome2
26147,drug,Syndrome2
26234,drug,Syndrome2
26258,drug,Syndrome2
26271,drug,Syndrome2
26278,drug,Syndrome2
26292,drug,Syndrome2
26503,drug,Syndrome2
26509,drug,Syndrome2
26751,drug,Syndrome2
26959,drug,Syndrome2
26960,drug,Syndrome2
26996,drug,Syndrome2
27031,drug,Syndrome2
27072,drug,Syndrome2
27101,drug,Syndrome2
27109,drug,Syndrome2
27125,drug,Syndrome2
27161,drug,Syndrome2
27250,drug,Syndrome2
27316,drug,Syndrome2
27346,drug,Syndrome2
28960,drug,Syndrome2
28962,drug,Syndrome2
28996,drug,Syndrome2
29028,drug,Syndrome2
29058,drug,Syndrome2
29089,drug,Syndrome2
29090,drug,Syndrome2
29116,drug,Syndrome2
29127,drug,Syndrome2
29781,drug,Syndrome2
29843,drug,Syndrome2
29893,drug,Syndrome2
29899,drug,Syndrome2
29902,drug,Syndrome2
29927,drug,Syndrome2
29929,drug,Syndrome2
29960,drug,Syndrome2
29966,drug,Syndrome2
29980,drug,Syndrome2
30834,drug,Syndrome2
50604,drug,Syndrome2
50628,drug,Syndrome2
50640,drug,Syndrome2
50807,drug,Syndrome2
51010,drug,Syndrome2
51016,drug,Syndrome2
51018,drug,Syndrome2
51029,drug,Syndrome2
51053,drug,Syndrome2
51077,drug,Syndrome2
51090,drug,Syndrome2
51101,drug,Syndrome2
51105,drug,Syndrome2
51111,drug,Syndrome2
51143,drug,Syndrome2
51154,drug,Syndrome2
51174,drug,Syndrome2
51192,drug,Syndrome2
51194,drug,Syndrome2
51203,drug,Syndrome2
51253,drug,Syndrome2
51293,drug,Syndrome2
51303,drug,Syndrome2
51312,drug,Syndrome2
51315,drug,Syndrome2
51347,drug,Syndrome2
51351,drug,Syndrome2
51377,drug,Syndrome2
51421,drug,Syndrome2
51429,drug,Syndrome2
51433,drug,Syndrome2
51434,drug,Syndrome2
51447,drug,Syndrome2
51454,drug,Syndrome2
51474,drug,Syndrome2
51496,drug,Syndrome2
51512,drug,Syndrome2
51537,drug,Syndrome2
51552,drug,Syndrome2
51571,drug,Syndrome2
51629,drug,Syndrome2
51635,drug,Syndrome2
51646,drug,Syndrome2
51659,drug,Syndrome2
51690,drug,Syndrome2
51714,drug,Syndrome2
51742,drug,Syndrome2
51760,drug,Syndrome2
51773,drug,Syndrome2
51809,drug,Syndrome2
53346,drug,Syndrome2
53917,drug,Syndrome2
53944,drug,Syndrome2
54206,drug,Syndrome2
54443,drug,Syndrome2
54478,drug,Syndrome2
54492,drug,Syndrome2
54552,drug,Syndrome2
54606,drug,Syndrome2
54664,drug,Syndrome2
54704,drug,Syndrome2
54751,drug,Syndrome2
54793,drug,Syndrome2
54800,drug,Syndrome2
54819,drug,Syndrome2
54821,drug,Syndrome2
54830,drug,Syndrome2
54832,drug,Syndrome2
54852,drug,Syndrome2
54855,drug,Syndrome2
54859,drug,Syndrome2
54865,drug,Syndrome2
54874,drug,Syndrome2
54892,drug,Syndrome2
54898,drug,Syndrome2
54908,drug,Syndrome2
54939,drug,Syndrome2
54962,drug,Syndrome2
55011,drug,Syndrome2
55013,drug,Syndrome2
55014,drug,Syndrome2
55037,drug,Syndrome2
55041,drug,Syndrome2
55055,drug,Syndrome2
55062,drug,Syndrome2
55071,drug,Syndrome2
55125,drug,Syndrome2
55135,drug,Syndrome2
55142,drug,Syndrome2
55143,drug,Syndrome2
55148,drug,Syndrome2
55151,drug,Syndrome2
55157,drug,Syndrome2
55165,drug,Syndrome2
55166,drug,Syndrome2
55213,drug,Syndrome2
55215,drug,Syndrome2
55230,drug,Syndrome2
55239,drug,Syndrome2
55247,drug,Syndrome2
55266,drug,Syndrome2
55274,drug,Syndrome2
55279,drug,Syndrome2
55284,drug,Syndrome2
55285,drug,Syndrome2
55320,drug,Syndrome2
55323,drug,Syndrome2
55327,drug,Syndrome2
55329,drug,Syndrome2
55333,drug,Syndrome2
55355,drug,Syndrome2
55450,drug,Syndrome2
55526,drug,Syndrome2
55536,drug,Syndrome2
55540,drug,Syndrome2
55568,drug,Syndrome2
55573,drug,Syndrome2
55625,drug,Syndrome2
55630,drug,Syndrome2
55632,drug,Syndrome2
55635,drug,Syndrome2
55646,drug,Syndrome2
55668,drug,Syndrome2
55692,drug,Syndrome2
55705,drug,Syndrome2
55706,drug,Syndrome2
55719,drug,Syndrome2
55723,drug,Syndrome2
